,ano_x,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,id_candidato_bd,sequencial_candidato,numero,nome,nome_urna,numero_partido,sigla_partido,cargo,situacao,ocupacao,data_nascimento,idade,genero,instrucao,estado_civil,nacionalidade,sigla_uf_nascimento,municipio_nascimento,raca,resultado,fund_outro,fund_part,fund_esp
1007,2020,eleicao ordinaria,RS,4315602,88153,1494445.0,210000970183,65167,Edilza De Azevedo Pinho,Edilza,65,PC do B,vereador,deferido,comerciante,1963-11-26,57,feminino,ensino medio completo,viuvo(a),brasileira,MA,Tutóia,indigena,nao eleito,765.58,,58.0
1008,2020,eleicao ordinaria,CE,2304202,13854,1494509.0,60000847102,15700,Francisca Liduina Brasil Da Silva,Liduina Do Uber,15,MDB,vereador,renuncia,motorista particular,1959-03-01,62,feminino,ensino superior completo,divorciado(a),brasileira,CE,Pedra Branca,indigena,,100.0,,
1009,2020,eleicao ordinaria,RR,1400027,3042,1496361.0,230000766871,23123,Ana Claudia Da Silva Santos,Ana Claudia,23,CIDADANIA,vereador,deferido,outros,1993-02-16,28,feminino,ensino medio completo,solteiro(a),brasileira,RR,Bonfim,indigena,nao eleito,,,1134.44
1010,2020,eleicao ordinaria,TO,1710508,94056,1500613.0,270001105680,14000,Renato Yahé Krahô,Renato Krahô,14,PTB,vereador,deferido,outros,1985-03-25,36,masculino,ensino superior completo,casado(a),brasileira,TO,Itacajá,indigena,eleito por media,2977.59,,
1011,2020,eleicao ordinaria,AM,1302306,2496,1501761.0,40001227887,90009,Osmar Santana Teixeira,Cique,90,PROS,vereador,deferido,outros,1989-07-29,31,masculino,le e escreve,solteiro(a),brasileira,AM,Jutaí,indigena,suplente,42.0,,
1012,2020,eleicao ordinaria,PE,2607000,24392,1502138.0,170001129910,70777,Glenio Paulo Da Silva,Glênio Pajeú,70,AVANTE,vereador,deferido,outros,1980-04-22,40,masculino,ensino medio completo,solteiro(a),brasileira,PE,Floresta,indigena,eleito por qp,2640.0,,
1013,2020,eleicao ordinaria,RS,4309126,86762,1506418.0,210000769600,11122,Sergio Soares,Sergio Malaver,11,PP,vereador,deferido,agricultor,1985-12-25,35,masculino,ensino fundamental incompleto,casado(a),brasileira,RS,Nonoai,indigena,suplente,1020.0,,
1014,2020,eleicao ordinaria,SP,3534401,67890,1508165.0,250001148543,27193,Everilda Xavier Moreira,Verinha Do Aliança,27,DC,vereador,deferido,cabeleireiro e barbeiro,1975-02-15,46,feminino,ensino medio completo,solteiro(a),brasileira,SP,Osasco,indigena,nao eleito,,,
1015,2020,eleicao ordinaria,TO,1711902,73385,1512388.0,270000979223,77022,Curerrete Waritirre,Cury,77,SOLIDARIEDADE,vereador,deferido,agricultor,1957-09-07,63,masculino,le e escreve,casado(a),brasileira,TO,Cristalândia,indigena,suplente,,112.0,233.55
1016,2020,eleicao ordinaria,PA,1505031,4383,1513264.0,140000888797,45639,Bepdjy Re Mekragnoti Re,Bepdjy Re Kamaú,45,PSDB,vereador,deferido,outros,1982-06-10,38,masculino,ensino medio completo,solteiro(a),brasileira,MT,Guarantã Do Norte,indigena,suplente,5229.0,,
1017,2020,eleicao ordinaria,MA,2104081,7544,1514915.0,100000652614,12125,Marcos Jôc Canela,Marcos Canela,12,PDT,vereador,deferido,professor de ensino fundamental,1983-03-07,38,masculino,ensino medio completo,solteiro(a),brasileira,MA,Barra Do Corda,indigena,suplente,400.0,,
1018,2020,eleicao ordinaria,RJ,3302700,58530,1516636.0,190000648119,12900,Suzana Parai Euzebio De Oliveira,Suzana Parai,12,PDT,vereador,deferido,estudante bolsista estagiario e assemelhados,1998-07-08,22,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RJ,Paraty,indigena,suplente,1300.0,,1422.5
1019,2020,eleicao ordinaria,MT,5107578,89960,1522038.0,110001211382,20222,Valdeir Pereira Da Conceição,Val,20,PSC,vereador,deferido,outros,1981-08-28,39,masculino,ensino medio completo,solteiro(a),brasileira,RO,Colorado Do Oeste,indigena,suplente,2050.0,,
1020,2020,eleicao ordinaria,PR,4119152,75043,1523861.0,160000648921,90133,Otavio Leodoro Dos Santos,Tavinho,90,PROS,vereador,deferido,empresario,1951-03-20,70,masculino,ensino medio completo,casado(a),brasileira,PR,Almirante Tamandaré,indigena,suplente,6617.35,,
1021,2020,eleicao ordinaria,AM,1302603,2550,1529345.0,40000868250,13813,Maria Do Socorro Ferreira Da Silva,Socorro Papoula,13,PT,vereador,deferido,ator e diretor de espetaculos publicos,1962-08-08,58,feminino,ensino medio completo,solteiro(a),brasileira,AM,Manaus,indigena,,,,26875.1
1022,2020,eleicao ordinaria,SP,3550308,71072,1535939.0,250000686850,50520,Sônia Barbosa De Souza,Sônia Do Jaraguá É Guarani,50,PSOL,vereador,deferido,outros,1964-11-12,56,feminino,ensino medio completo,solteiro(a),brasileira,SP,São Paulo,indigena,suplente,3270.0,,14021.4
1023,2020,eleicao ordinaria,AM,1301209,2259,1540355.0,40001254133,77222,Elianias Do Nascimento Costa,Elianias Costa,77,SOLIDARIEDADE,vereador,deferido,administrador,1990-01-13,31,masculino,ensino medio completo,casado(a),brasileira,AM,Coari,indigena,,600.0,,
1024,2020,eleicao ordinaria,RJ,3303500,58696,1548660.0,190001113505,51451,Vania Conceição De Sousa Ribeiro,Vania Da Lagoinha,51,PATRIOTA,vereador,deferido,vendedor pracista representante caixeiro-viajante e assemelhados,1973-06-09,47,feminino,ensino medio completo,casado(a),brasileira,PA,Primavera,indigena,suplente,500.0,,
1025,2020,eleicao ordinaria,PR,4114401,75116,1549858.0,160000737913,40650,José Missioneiro,Indio Panh,40,PSB,vereador,deferido,agricultor,1949-09-22,71,masculino,ensino fundamental incompleto,casado(a),brasileira,PR,Guarapuava,indigena,suplente,1500.0,,705.0
1026,2020,eleicao ordinaria,PE,2600500,23094,1550032.0,170000800734,43222,Regivaldo Alves Santos,Valdo Do Xixiaklá,43,PV,vereador,deferido,tecnico em agronomia e agrimensura,1975-09-10,45,masculino,ensino medio completo,casado(a),brasileira,PE,Águas Belas,indigena,eleito por qp,949.58,,
1027,2020,eleicao ordinaria,CE,2307650,15857,1551968.0,60000660085,10580,Abias Florencio Bezerra,Abias Bezerra,10,REPUBLICANOS,vereador,deferido,outros,1975-08-13,45,masculino,ensino medio completo,casado(a),brasileira,CE,Maracanaú,indigena,suplente,2316.55,,
1028,2020,eleicao ordinaria,MT,5102702,91936,1554072.0,110000872815,40555,Hilario Pereira Da Silva,Pastor Hilario Indigena,40,PSB,vereador,deferido,outros,1959-10-28,61,masculino,ensino fundamental incompleto,casado(a),brasileira,MT,Juscimeira,indigena,suplente,8381.6,,
1029,2020,eleicao ordinaria,PB,2504009,19810,1555544.0,150000912665,25025,Waldeny Mendes Santana,Waldeny Santana,25,DEM,vereador,deferido,bancario e economiario,1980-05-13,40,masculino,ensino superior completo,casado(a),brasileira,PI,Picos,indigena,eleito por media,7744.0,3398.21,
1030,2020,eleicao ordinaria,RS,4306973,85081,1559361.0,210001085835,65027,Vergilio Matias,Índio Virgilio,65,PC do B,vereador,deferido,agricultor,1968-08-06,52,masculino,ensino fundamental completo,solteiro(a),brasileira,RS,Erebango,indigena,nao eleito,1919.5,,
1031,2020,eleicao ordinaria,MT,5107065,90069,1562852.0,110001193130,25555,Taravy Kayabi,Taravy Kayabi,25,DEM,vereador,deferido,outros,1983-10-27,37,masculino,ensino fundamental completo,casado(a),brasileira,MT,Marcelândia,indigena,suplente,2698.0,,108.5
1032,2020,eleicao ordinaria,RJ,3305554,58424,1564175.0,190001238081,45001,Edvá De Oliveira Brito,Professor Edvá,45,PSDB,vereador,indeferido,servidor publico federal,1957-04-03,63,masculino,ensino superior completo,solteiro(a),brasileira,MG,Frutal,indigena,,,,
1033,2020,eleicao ordinaria,AM,1303502,2712,1580484.0,40000831547,40222,Juraci Brasil,Juca,40,PSB,vereador,deferido,vereador,1966-09-25,54,masculino,ensino fundamental completo,casado(a),brasileira,AC,Tarauacá,indigena,nao eleito,,,
1034,2020,eleicao ordinaria,RJ,3302809,58556,1582305.0,190001160101,10900,Jocimar Barcelos Ferreira,Ticolé,10,REPUBLICANOS,vereador,deferido,comerciante,1969-06-05,51,masculino,ensino fundamental completo,casado(a),brasileira,RJ,Rio De Janeiro,indigena,suplente,,,
1035,2020,eleicao ordinaria,MG,3155009,50997,1584420.0,130000740021,17777,Claudia De Souza Tudeia,Claudia Tudeia,17,PSL,vereador,deferido,outros,1978-06-24,42,feminino,ensino medio completo,solteiro(a),brasileira,SP,Itapecerica Da Serra,indigena,suplente,70.0,,
1036,2020,eleicao ordinaria,MA,2107001,8397,1586521.0,100001231557,14555,Edilson Cryhcryh Krikati,Edilson Krikati,14,PTB,vereador,deferido,outros,1986-02-21,35,masculino,ensino superior completo,solteiro(a),brasileira,MA,Montes Altos,indigena,suplente,,,2000.0
1037,2020,eleicao ordinaria,BA,2925303,38075,1588499.0,50001140679,13613,Emanoel Santos De Castro,Emanuel Companheiro,13,PT,vereador,deferido,chaveiro,1961-12-22,59,masculino,ensino medio completo,solteiro(a),brasileira,BA,Porto Seguro,indigena,nao eleito,960.0,,
1038,2020,eleicao ordinaria,AL,2700300,27057,1594667.0,20000982229,25223,Denise Fernandes Mota,Denise Fernandes,25,DEM,vereador,deferido,outros,1981-07-15,39,feminino,ensino medio incompleto,casado(a),brasileira,SE,Aracaju,indigena,nao eleito,470.0,,
1039,2020,eleicao ordinaria,PR,4105409,75035,1602404.0,160000882313,28810,Jose Alicio Sagjo Pedroso,Pastor Pedroso,28,PRTB,vereador,deferido,agricultor,1971-10-08,49,masculino,le e escreve,solteiro(a),brasileira,RS,São Valentim,indigena,nao eleito,1291.16,,
1040,2020,eleicao ordinaria,AM,1302603,2550,1604933.0,40000972093,14258,Ananias Correia Dos Santos,Kapiro Apurinã,14,PTB,vereador,deferido,guia de turismo,1966-01-27,55,masculino,ensino superior incompleto,solteiro(a),brasileira,AM,Manacapuru,indigena,,,,5409.15
1041,2020,eleicao ordinaria,PA,1505304,5053,1607000.0,140001255127,65,Adilson Corrêa Alves,Pastor Adilson Corrêa,65,PC do B,prefeito,indeferido,engenheiro,1970-12-18,50,masculino,ensino superior completo,casado(a),brasileira,PA,Santarém,indigena,,,,12500.0
1042,2020,eleicao ordinaria,AM,1302801,2593,1609124.0,40001098677,25456,Francisco Nogueira Pereira,Nogueira,25,DEM,vereador,deferido,agricultor,1962-07-02,58,masculino,ensino fundamental incompleto,solteiro(a),brasileira,AM,Coari,indigena,nao eleito,483.33,,500.0
1043,2020,eleicao ordinaria,CE,2307650,15857,1609472.0,60000735228,65121,Lucia De Fatima Queiroz De Oliveira,Lucinha Queiroz,65,PC do B,vereador,deferido,servidor publico estadual,1965-11-21,55,feminino,ensino medio completo,casado(a),brasileira,CE,Crato,indigena,nao eleito,,,1989.62
1044,2020,eleicao ordinaria,PR,4124707,78697,1610199.0,160001145606,14000,Artur Fag Tej Amaral,Artur Amaral,14,PTB,vereador,deferido,agricultor,1957-05-29,63,masculino,ensino fundamental incompleto,solteiro(a),brasileira,PR,Londrina,indigena,suplente,,,
1045,2020,eleicao ordinaria,PA,1503044,4561,1610389.0,140001095583,13123,Ana Oliveira Da Silva,Ana Da Apae,13,PT,vereador,deferido,assistente social,1968-02-20,53,feminino,ensino superior completo,casado(a),brasileira,GO,Mutunópolis,indigena,suplente,1410.0,,
1046,2020,eleicao ordinaria,AM,1302603,2550,1615940.0,40000794190,20013,Edilene Coelho Peres Pinto,Enfermeira Edilene Kokama,20,PSC,vereador,deferido,enfermeiro,1964-06-13,56,feminino,ensino superior completo,casado(a),brasileira,AM,Manaus,indigena,,,,15000.0
1047,2020,eleicao ordinaria,RR,1400050,3050,1621085.0,230000767286,22345,Sebastião Alexandre Malheiro Da Silva,Sebastião Do Livramento,22,PL,vereador,deferido,agricultor,1972-07-07,48,masculino,ensino fundamental completo,solteiro(a),brasileira,RR,Boa Vista,indigena,suplente,,4000.0,
1048,2020,eleicao ordinaria,RS,4321402,89311,1623325.0,210000720788,13112,Maristela Dias Brizola,Maristela Brizola,13,PT,vereador,deferido,outros,1983-07-13,37,feminino,ensino fundamental completo,solteiro(a),brasileira,RS,Tenente Portela,indigena,suplente,433.85,,1479.0
1049,2020,eleicao ordinaria,BA,2922409,37494,1624502.0,50001190980,12345,Josaphat Silva Lemos,Índio Josafá,12,PDT,vereador,deferido,policial civil,1963-03-28,58,masculino,ensino medio completo,casado(a),brasileira,BA,Santa Inês,indigena,eleito por qp,11650.0,,
1050,2020,eleicao ordinaria,RS,4311601,87335,1632383.0,210001101238,12333,Altair Garcia,Professor Altair,12,PDT,vereador,deferido,professor de ensino fundamental,1984-05-16,36,masculino,ensino superior completo,solteiro(a),brasileira,RS,Nonoai,indigena,eleito por qp,2370.0,,
1051,2020,eleicao ordinaria,RJ,3301850,58106,1633427.0,190000803279,10999,Rogerio Antonio Meres Godoy,Rogerinho Godoy,10,REPUBLICANOS,vereador,deferido,empresario,1969-10-03,51,masculino,ensino superior completo,casado(a),brasileira,RJ,Rio De Janeiro,indigena,suplente,350.0,,
1052,2020,eleicao ordinaria,MA,2100956,9679,1643517.0,100000856342,14550,José Marcos Guajajara,Zé Marcos,14,PTB,vereador,deferido,pedagogo,1984-09-22,36,masculino,ensino medio completo,solteiro(a),brasileira,MA,Arame,indigena,suplente,,,5000.0
1053,2020,eleicao ordinaria,MS,5007901,91570,1646571.0,120001047725,11123,Cledinaldo Marcelino Cotocio,Cledinaldo Cotocio,11,PP,vereador,deferido,vereador,1984-10-02,36,masculino,ensino medio completo,solteiro(a),brasileira,MS,Sidrolândia,indigena,eleito por qp,15050.0,,
1054,2020,eleicao ordinaria,MS,5003488,91804,1654857.0,120000940428,45151,Eber Reginaldo Vitorino,Eber Reginaldo,45,PSDB,vereador,deferido,servidor publico municipal,1984-08-03,36,masculino,ensino superior completo,casado(a),brasileira,MS,Dois Irmãos Do Buriti,indigena,eleito por qp,2754.0,,
1055,2020,eleicao ordinaria,PA,1500800,4154,1655476.0,140000723699,65665,Tânia Cardinale Gaia De Sousa,Tania India,65,PC do B,vereador,deferido,produtor de espetaculos publicos,1964-11-17,56,feminino,ensino medio completo,solteiro(a),brasileira,PA,Belém,indigena,nao eleito,777.53,,1200.0
1056,2020,eleicao ordinaria,SP,3504305,61859,1658522.0,250001254120,40789,Sidney De Camilo,Ney Aldeia,40,PSB,vereador,deferido,agricultor,1976-10-25,44,masculino,ensino fundamental incompleto,solteiro(a),brasileira,SP,Avaí,indigena,nao eleito,663.1,,
1057,2020,eleicao ordinaria,CE,2314102,15830,1661969.0,60001086569,90090,Maria Lucineide Rodrigues,Lucineide Rodrigues,90,PROS,vereador,deferido,professor de ensino fundamental,1962-01-15,59,feminino,ensino superior completo,casado(a),brasileira,CE,Viçosa Do Ceará,indigena,nao eleito,,,400.0
1058,2020,eleicao ordinaria,BA,2924009,37818,1662033.0,50000958694,12999,João Batista Leandro Da Silva,Batista Som,12,PDT,vereador,deferido,aposentado (exceto servidor publico),1962-04-25,58,masculino,ensino fundamental incompleto,solteiro(a),brasileira,PE,Arcoverde,indigena,suplente,960.0,,
1059,2020,eleicao ordinaria,SP,3556354,61549,1664924.0,250000871599,51234,Patricia Lopes Mânica,Patricia Mânica,51,PATRIOTA,vereador,deferido,produtor agropecuario,1977-04-10,43,feminino,ensino medio incompleto,casado(a),brasileira,SP,São Paulo,indigena,,169.6,,
1060,2020,eleicao ordinaria,PA,1501402,4278,1666778.0,140000752986,22023,Charles Augusto Santos Evangelista,Charles Augusto,22,PL,vereador,deferido,musico,1970-01-01,51,masculino,ensino fundamental completo,solteiro(a),brasileira,PA,Belém,indigena,suplente,,,
1061,2020,eleicao ordinaria,SP,3525003,66010,1671110.0,250001025041,36153,Marta Aparecida Campos Da Silva,Marta Campos,36,PTC,vereador,deferido,tecnico em informatica,1976-08-16,44,feminino,ensino superior incompleto,divorciado(a),brasileira,SP,Taubaté,indigena,nao eleito,,,
1062,2020,eleicao ordinaria,MT,5108055,98957,1672742.0,110001037700,15921,Hermenegilda Moraes Correia,Prof Herme,15,MDB,vereador,deferido,professor de ensino medio,1953-03-14,68,feminino,ensino superior completo,solteiro(a),brasileira,PR,Cambé,indigena,suplente,1516.0,,
1063,2020,eleicao ordinaria,SP,3541000,69213,1673895.0,250000957346,13,José Maurício Barbosa Dos Santos,Professor Maurício,13,PT,prefeito,deferido,professor de ensino fundamental,1976-11-15,44,masculino,ensino superior completo,divorciado(a),brasileira,PE,Barra De Guabiraba,indigena,nao eleito,,,90411.42
1064,2020,eleicao ordinaria,SP,3501608,61310,1674535.0,250000960306,14567,Saturnino Sampaio Da Silva,Indio Do Sobrado Velho,14,PTB,vereador,deferido,outros,1964-06-25,56,masculino,ensino fundamental completo,casado(a),brasileira,MA,São Luís,indigena,suplente,900.0,,170.0
1065,2020,eleicao ordinaria,BA,2916005,36218,1676234.0,50001198661,13013,Fernanda Lucia Pereira,Fernanda Lucia,13,PT,vereador,deferido,escritor e critico,1980-01-24,41,feminino,ensino superior incompleto,casado(a),brasileira,SP,Osasco,indigena,nao eleito,4575.0,,145.0
1066,2020,eleicao ordinaria,RS,4316105,88250,1676948.0,210001126245,12111,Joao Batista Nórje Cândido,Romario,12,PDT,vereador,deferido,agricultor,1970-04-18,50,masculino,ensino fundamental incompleto,casado(a),brasileira,RS,Tenente Portela,indigena,suplente,887.0,120.0,
1067,2020,eleicao ordinaria,MT,5105580,98710,1677575.0,110000663520,25789,Mairyru Kaiabi,Mairyru Kaiabi,25,DEM,vereador,deferido,outros,1977-01-21,44,masculino,ensino medio completo,casado(a),brasileira,MT,Canarana,indigena,suplente,2485.88,,
1068,2020,eleicao ordinaria,RS,4312625,87165,1679100.0,210001126481,11000,Adelso Leopoldino,Adelso Leopoldino,11,PP,vereador,deferido,agricultor,1982-06-08,38,masculino,ensino medio completo,solteiro(a),brasileira,RS,Miraguaí,indigena,suplente,707.5,,
1069,2020,eleicao ordinaria,MA,2104800,7935,1680160.0,100001099345,15999,José Arão Marizê Lopes Guajajara,Arão Guajajara,15,MDB,vereador,deferido,vereador,1967-02-08,54,masculino,ensino superior completo,casado(a),brasileira,MA,Grajaú,indigena,eleito por qp,3521.95,,5000.0
1070,2020,eleicao ordinaria,MS,5005806,91154,1683598.0,120000867222,18740,Alexandro Da Silva Souza,Alex Terena,18,REDE,vereador,deferido,agricultor,1986-02-06,35,masculino,ensino superior completo,solteiro(a),brasileira,MS,Nioaque,indigena,nao eleito,13000.0,,1534.75
1071,2020,eleicao ordinaria,PE,2603454,26298,1684261.0,170000916918,19333,Jose Gomes Da Silva,Irmão Zezito,19,PODE,vereador,deferido,comerciante,1950-06-26,70,masculino,ensino medio completo,viuvo(a),brasileira,PE,Limoeiro,indigena,suplente,850.0,,
1072,2020,eleicao ordinaria,GO,5201405,92274,1685327.0,90001257406,65655,Maria Rosa Kambeba Omagua Yetê Anaquiri,Rosa Kambeba,65,PC do B,vereador,deferido,administrador,1965-11-18,55,feminino,ensino superior completo,casado(a),brasileira,AM,Fonte Boa,indigena,nao eleito,,1000.0,800.0
1073,2020,eleicao ordinaria,SP,3537602,68535,1685469.0,250001188585,18,Ubiratã Da Silva,Cacique Ubiratã,18,REDE,vice-prefeito,deferido,artesao,1970-05-07,50,masculino,ensino fundamental incompleto,casado(a),brasileira,SP,Peruíbe,indigena,,,,
1074,2020,eleicao ordinaria,MG,3127701,45535,1685562.0,130000980272,13194,Rita De Cassia Ferreira De Moura,Rita Patoxó,13,PT,vereador,deferido,artesao,1978-04-21,42,feminino,ensino fundamental completo,solteiro(a),brasileira,SP,São Paulo,indigena,suplente,,,3230.0
1075,2020,eleicao ordinaria,PE,2610905,25178,1687608.0,170000768519,10,Marcos Luidson De Araújo,Cacique Marquinhos,10,REPUBLICANOS,prefeito,indeferido com recurso,agricultor,1978-10-21,42,masculino,ensino medio completo,casado(a),brasileira,PE,Pesqueira,indigena,,8995.0,50000.0,124000.0
1076,2020,eleicao ordinaria,AM,1302306,2496,1689070.0,40001219833,12222,Waldemar Pereira Nunes,Seu Café,12,PDT,vereador,deferido,agricultor,1961-03-19,60,masculino,le e escreve,solteiro(a),brasileira,AM,Jutaí,indigena,suplente,42.0,,
1077,2020,eleicao ordinaria,SP,3550308,71072,1691683.0,250000789522,13222,Juliana Cardoso,Juliana Cardoso,13,PT,vereador,deferido,vereador,1979-10-22,41,feminino,ensino superior completo,casado(a),brasileira,SP,São Paulo,indigena,eleito por qp,114629.1,80000.0,284614.09
